ncbiTaxID	Source_ID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
1314	NCTC 10879	Streptococcus pyogenes	R69/2714 (SS 875, 2998T)	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1314	NCTC 10880	Streptococcus pyogenes	R66/3489 (378)	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1314	NCTC 10881	Streptococcus pyogenes	SF 2 (Seetarum)	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
36809	NCTC 10882	Mycobacterium abscessus	KH 63330	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides
13276	NCTC 10883	Suttonella indologenes	A121/70	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Suttonella
670	NCTC 10884	Vibrio parahaemolyticus	Truro 70/116655	22	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
670	NCTC 10885	Vibrio parahaemolyticus	Truro 69/61527	22	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
670	NCTC 10886	Vibrio parahaemolyticus	Truro 72/103264	22	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1639	NCTC 10887	Listeria monocytogenes	Li 2755	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1639	NCTC 10888	Listeria monocytogenes	Li 2108	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1640	NCTC 10889	Listeria seeligeri	Li 2480	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1639	NCTC 10890	Listeria monocytogenes	Li 2482	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
34060	NCTC 10891	Moraxella (branhamella) caviae	1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
34060	NCTC 10892	Moraxella (branhamella) caviae	4	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
105219	NCTC 10893	Ralstonia mannitolilytica	King (A93/71)	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
105219	NCTC 10894	Ralstonia mannitolilytica	Allen	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
105219	NCTC 10895	Ralstonia mannitolilytica	Russell-Smith	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
573	NCTC 10896	Klebsiella pneumoniae	Bailey	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
300	NCTC 10897	Pseudomonas mendocina	CH 50	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
300	NCTC 10898	Pseudomonas mendocina	CH 20	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
300	NCTC 10899	Pseudomonas mendocina	CH 120	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
41276	NCTC 10900	Brevundimonas vesicularis	Stanier 500	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
520	NCTC 10901	Bordetella pertussis	Hektoen	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
520	NCTC 10902	Bordetella pertussis	L84 Phase IV	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
670	NCTC 10903	Vibrio parahaemolyticus	EB 101	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1305	NCTC 10904	Streptococcus sanguinis	804	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
520	NCTC 10905	Bordetella pertussis	3747 variant	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
520	NCTC 10906	Bordetella pertussis	3865	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
520	NCTC 10907	Bordetella pertussis	B16	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
520	NCTC 10908	Bordetella pertussis	3747	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
520	NCTC 10909	Bordetella pertussis	D 35726	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
520	NCTC 10910	Bordetella pertussis	D 41633	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
520	NCTC 10911	Bordetella pertussis	D 30042	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
61652	NCTC 10912	Serratia rubidaea	Da 119	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
1530	NCTC 10913	Clostridium carnis	IWK 16466	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1491	NCTC 10914	Clostridium botulinum	FH6513/70	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2702	NCTC 10915	Gardnerella vaginalis	Dukes 594	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella
1810	NCTC 10916	Mycobacterium vaccae	SN 920	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1309	NCTC 10919	Streptococcus mutans	Z/AHT	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1341	NCTC 10920	Streptococcus ratti	FA-1	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1310	NCTC 10921	Streptococcus sobrinus	KIR/B	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1310	NCTC 10922	Streptococcus sobrinus	OMZ 176	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1309	NCTC 10923	Streptococcus mutans	LM7	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1340	NCTC 10924	Streptococcus porcinus	U IV - 39	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1340	NCTC 10925	Streptococcus porcinus	U IV - 61	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
728	NCTC 10926	Avibacterium paragallinarum	0083	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
1351	NCTC 10927	Enterococcus faecalis	1491/53	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
52226	NCTC 10934	Mitsuokella multacida	A405-1	37	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella
52226	NCTC 10935	Mitsuokella multacida	P208-58	37	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella
303	NCTC 10936	Pseudomonas putida	A. 3. 12	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
29443	NCTC 10937	Pseudomonas lemoignei	ATCC 17989	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paucimonas
630	NCTC 10938	Yersinia enterocolitica	WA (IP Ye 2705)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
827	NCTC 10939	Bacteroides ureolyticus	VPI 7902	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
827	NCTC 10940	Bacteroides ureolyticus	8ED MHT	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
827	NCTC 10941	Campylobacter ureolyticus	EDMH	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1794	NCTC 10942	Mycobacterium gadium	1066	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
730	NCTC 10945	Haemophilus ducreyi	CIP 542	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
1964830	NCTC 10946	Salmonella bongori serotype brookfield	BR 1859 66:z41:-	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
827	NCTC 10948	Bacteroides ureolyticus	NC1	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1671	NCTC 10950	Corynebacterium murisepticum	7	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter
1656	NCTC 10951	Actinomyces viscosus	T-6	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
1656	NCTC 10952	Actinomyces viscosus	HS-69	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
1494	NCTC 10953	Clostridium cochlearium	L 133	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
686	NCTC 10954	Vibrio cholerae biotype el tor	1330O	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1237860	NCTC 10955	Mycobacterium farcinogenes subsp. tchadense	75	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1796	NCTC 10956	Mycobacterium senegalense	378	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
562	NCTC 10957	Escherichia coli	1935	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 10958	Escherichia coli	880-67	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 10959	Escherichia coli	1184-68	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 10960	Escherichia coli	14097	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 10961	Escherichia coli	E 1541/68	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 10962	Escherichia coli	E 1529/68	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 10963	Escherichia coli	E 1585/68	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 10964	Escherichia coli	A2 (Abbotstown)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
563	NCTC 10965	Shimwellia blattae	B89	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shimwellia
1280	NCTC 10970	Staphylococcus aureus	PS94 (PS WH-1)	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 10971	Staphylococcus aureus	PS95 (PS DU-1)	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 10972	Staphylococcus aureus	PS96 (PS DU-2)	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
562	NCTC 10973	Escherichia coli	10B1/1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 10974	Escherichia coli	E 1020/72	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
584	NCTC 10975	Proteus mirabilis	BS 711	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
715	NCTC 10976	Actinobacillus pleuropneumoniae	HK 361	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
739	NCTC 10977	Aggregatibacter segnis	HK 316	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
32022	NCTC 10983	Campylobacter jejuni subsp. jejuni	McCallum 89067	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1561	NCTC 10986	Clostridium baratii	G	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1561	NCTC 10987	Clostridium baratii	3-3	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1280	NCTC 10988	Staphylococcus aureus	K141	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1396	NCTC 10989	Bacillus cereus	K250 TR	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
502	NCTC 10995	Kingella denitrificans	NCDC B4363	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
502	NCTC 10996	Kingella denitrificans	NCDC B6992	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
502	NCTC 10997	Kingella denitrificans	A140/74	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
1340	NCTC 10999	Streptococcus porcinus	176	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
202	NCTC 11000	Campylobacter mucosalis	FS 253/72	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
202	NCTC 11001	Campylobacter mucosalis	302/72	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1648	NCTC 11002	Erysipelothrix rhusiopathiae	A360	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
1648	NCTC 11003	Erysipelothrix rhusiopathiae	EW2	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
1648	NCTC 11004	Erysipelothrix rhusiopathiae	B	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
1648	NCTC 11005	Erysipelothrix rhusiopathiae	NF4 E1	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
1648	NCTC 11006	Erysipelothrix rhusiopathiae	Wittling	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
202751	NCTC 11007	Listeria ivanovii subsp. ivanovii	Li 1979	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
90245	NCTC 11008	Oligella urethralis	A200/71	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella
90245	NCTC 11009	Oligella urethralis	Lautrop AB 232	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella
90245	NCTC 11010	Oligella urethralis	WM10	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella
477	NCTC 11011	Moraxella lacunata	ATCC 17967	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
60442	NCTC 11012	Moraxella equi	ATCC 25576	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
476	NCTC 11013	Moraxella bovis	ATCC 10900	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
34085	NCTC 11014	Riemerella anatipestifer	ATCC 11845	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Riemerella
29433	NCTC 11018	Moraxella (branhamella) ovis	ATCC 19576	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
29433	NCTC 11019	Moraxella (branhamella) ovis	ATCC 19575	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
480	NCTC 11020	Moraxella (branhamella) catarrhalis	ATCC 25238	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
562	NCTC 11021	Escherichia coli	SN3 B/1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 11022	Escherichia coli	E 2476/72	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 11023	Escherichia coli	E 110/69	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 11024	Escherichia coli	E 223/69	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1421	NCTC 11025	Bacillus sphaericus	61011/74	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus
49283	NCTC 11026	Paenibacillus thiaminolyticus	OBT/1	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
49283	NCTC 11027	Paenibacillus thiaminolyticus	OBT/4	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
28132	NCTC 11028	Prevotella melaninogenica	Lev 1	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
84110	NCTC 11029	Slackia heliotrinireducens	RHS1	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia
13689	NCTC 11030	Sphingomonas paucimobilis	CL 1/70	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
13689	NCTC 11031	Sphingomonas paucimobilis	B3271	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
13689	NCTC 11032	Sphingomonas paucimobilis	B4562	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
28454	NCTC 11033	Sphingobacterium multivorum	A8895	30	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
28454	NCTC 11034	Sphingobacterium multivorum	B3159	30	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
1532	NCTC 11035	Blautia coccoides	CLC/1	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia
256	NCTC 11036	Myroides odoratus	11036	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides
1273	NCTC 11037	Micrococcus lylae	CCM 2693	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus
37923	NCTC 11038	Kocuria kristinae	CCM 2690	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia
1276	NCTC 11040	Kytococcus sedentarius	CCM 314	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Kytococcaceae	Kytococcus
29382	NCTC 11041	Staphylococcus cohnii	CCM 2736	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1283	NCTC 11042	Staphylococcus haemolyticus	CCM 2737	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1288	NCTC 11043	Staphylococcus xylosus	CCM 2738	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1292	NCTC 11044	Staphylococcus warneri	CCM 2730	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
29388	NCTC 11045	Staphylococcus capitis	CCM 2734	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1286	NCTC 11046	Staphylococcus simulans	CCM 2705	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1282	NCTC 11047	Staphylococcus epidermidis	CCM 2124	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1285	NCTC 11048	Staphylococcus intermedius	H11/68	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
88719	NCTC 11050	Neisseria elongata subsp. glycolytica	6171/75	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
755	NCTC 11051	Pasteurella sp.	A/1a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
29311	NCTC 11055	Mycobacterium hafniae	079	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
29311	NCTC 11056	Mycobacterium hafniae	362	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1160741	NCTC 11059	Salmonella enterica subsp. enterica serotype crossness	11059 Col Sal. 1608/73 67:r:1, 2	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
1309	NCTC 11060	Streptococcus mutans	SE11	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1310	NCTC 11061	Streptococcus sobrinus	OMZ 65	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1328	NCTC 11062	Streptococcus anginosus	Is8 Type I	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
184246	NCTC 11063	Streptococcus constellatus subsp. constellatus	H189 Type II	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1328	NCTC 11064	Streptococcus anginosus	MG 216 Type III	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1328	NCTC 11065	Streptococcus anginosus	Is 265 Type IV	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
672	NCTC 11066	Vibrio vulnificus	CDC A1402	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
672	NCTC 11067	Vibrio vulnificus	CDC A8694	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
545	NCTC 11068	Citrobacter koseri	E1597/71	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11069	Citrobacter koseri	E1558/72	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11070	Citrobacter koseri	E1599/71	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11071	Citrobacter koseri	E2641/72	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11072	Citrobacter koseri	E2567/72	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11073	Citrobacter koseri	E2576/72	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11074	Citrobacter koseri	E2569/72	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11075	Citrobacter koseri	E2577/72	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11076	Citrobacter koseri	E508/74	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	NCTC 11077	Citrobacter koseri	E1020/74	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
205921	NCTC 11078	Streptococcus agalactiae	A909	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
342613	NCTC 11079	Streptococcus agalactiae	18RS21	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1311	NCTC 11080	Streptococcus agalactiae	M216	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1753	NCTC 11081	Propioniferax innocua	D134	37	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propioniferax
1753	NCTC 11082	Propioniferax innocua	L60	37	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propioniferax
1698	NCTC 11083	Brevibacterium epidermidis	D731	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium
1698	NCTC 11084	Brevibacterium epidermidis	P159	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium
1305	NCTC 11085	Streptococcus sanguinis	10043	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1305	NCTC 11086	Streptococcus sanguinis	10281	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1323	NCTC 11087	Streptococcus pleomorphus	EBF61/60B	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus
33030	NCTC 11088	Peptoniphilus indolicus	R-13	37	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus
520	NCTC 11089	Bordetella pertussis	L84Phase I	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
666	NCTC 11090	Vibrio cholerae	1077	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
34059	NCTC 11091	Moraxella atlantae	5118	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
34059	NCTC 11092	Moraxella atlantae	A1922	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
34059	NCTC 11093	Moraxella atlantae	A279	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
34059	NCTC 11094	Moraxella atlantae	8330	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
34059	NCTC 11095	Moraxella atlantae	B19441/75	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
1019	NCTC 11097	Capnocytophaga sputigena	A58/74	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
