ncbiTaxID	Name	Strain	Temp	Type	Superkingdom	Phylum	Class	Order	Family	Genus	Source	Source_ID
795112	Coelastrum proboscideum	NIES-131	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Coelastrum	NIES	NIES-131
183314	Coelastrum reticulatum	NIES-132	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Hariotina	NIES	NIES-132
183314	Coelastrum reticulatum	NIES-245	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Hariotina	NIES	NIES-245
2364553	Coelastrum sp.	NIES-4266	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Coelastrum	NIES	NIES-4266
1849356	Coelosphaerium sp.	NIES-4473	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Coelosphaeriaceae	Coelosphaerium	NIES	NIES-4473
2047762	Coelosphaerium sp.	NIES-4474	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Coelosphaeriaceae	Coelosphaerium	NIES	NIES-4474
2047763	Coelosphaerium sp.	NIES-4475	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Coelosphaeriaceae	Coelosphaerium	NIES	NIES-4475
1454018	Colemanosphaera angeleri	NIES-3382	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Colemanosphaera	NIES	NIES-3382
51706	Colemanosphaera charkowiensis	NIES-3383	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Colemanosphaera	NIES	NIES-3383
51706	Colemanosphaera charkowiensis	NIES-3384	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Colemanosphaera	NIES	NIES-3384
51706	Colemanosphaera charkowiensis	NIES-3385	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Colemanosphaera	NIES	NIES-3385
51706	Colemanosphaera charkowiensis	NIES-3386	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Colemanosphaera	NIES	NIES-3386
51706	Colemanosphaera charkowiensis	NIES-3387	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Colemanosphaera	NIES	NIES-3387
51706	Colemanosphaera charkowiensis	NIES-3388	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Colemanosphaera	NIES	NIES-3388
78178	Coleochaete nitellarum	NIES-3719	20.0	growth	Eukaryota	Streptophyta	Coleochaetophyceae	Coleochaetales	Coleochaetaceae	Coleochaete	NIES	NIES-3719
3125	Coleochaete scutata	NIES-4262	20.0	growth	Eukaryota	Streptophyta	Coleochaetophyceae	Coleochaetales	Coleochaetaceae	Coleochaete	NIES	NIES-4262
31354	Compsopogon coeruleus	NIES-1461	20.0	growth	Eukaryota	Rhodophyta	Compsopogonophyceae	Compsopogonales	Compsopogonaceae	Compsopogon	NIES	NIES-1461
31354	Compsopogon coeruleus	NIES-1462	20.0	growth	Eukaryota	Rhodophyta	Compsopogonophyceae	Compsopogonales	Compsopogonaceae	Compsopogon	NIES	NIES-1462
999464	Coolia canariensis	NIES-4602	24.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4602
999464	Coolia canariensis	NIES-4603	24.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4603
999464	Coolia canariensis	NIES-4604	20.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4604
119754	Coolia malayensis	NIES-3637	20.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-3637
119754	Coolia malayensis	NIES-4595	24.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4595
119754	Coolia malayensis	NIES-4596	24.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4596
119754	Coolia malayensis	NIES-4597	24.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4597
119754	Coolia malayensis	NIES-4598	24.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4598
119754	Coolia malayensis	NIES-4599	24.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4599
119754	Coolia malayensis	NIES-4600	24.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4600
58156	Coolia monotis	NIES-1833	20.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-1833
58156	Coolia monotis	NIES-343	20.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-343
58156	Coolia monotis	NIES-615	20.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-615
1658755	Coolia palmyrensis	NIES-4601	20.0	growth	Eukaryota		Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	NIES	NIES-4601
1678070	Copromyxa microcystidis	NIES-3723	20.0	growth	Eukaryota	Tubulinea	Elardia	Euamoebida		Copromyxa	NIES	NIES-3723
700918	Corynoplastis japonica	NIES-2662	20.0	growth	Eukaryota	Rhodophyta	Rhodellophyceae	Rhodellales	Rhodellaceae	Corynoplastis	NIES	NIES-2662
664895	Cosmarium askenasyi	NIES-768	22.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Desmidiales	Desmidiaceae	Cosmarium	NIES	NIES-768
664895	Cosmarium askenasyi	NIES-769	22.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Desmidiales	Desmidiaceae	Cosmarium	NIES	NIES-769
664895	Cosmarium askenasyi	NIES-770	22.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Desmidiales	Desmidiaceae	Cosmarium	NIES	NIES-770
664895	Cosmarium askenasyi	NIES-771	22.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Desmidiales	Desmidiaceae	Cosmarium	NIES	NIES-771
184495	Cosmarium contractum	NIES-133	20.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Desmidiales	Desmidiaceae	Cosmarium	NIES	NIES-133
292383	Cosmarium dilatatum	NIES-839	22.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Desmidiales	Desmidiaceae	Cosmarium	NIES	NIES-839
184501	Cosmocladium constrictum	NIES-248	20.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Desmidiales	Desmidiaceae	Cosmocladium	NIES	NIES-248
431345	Craticula molestiformis	NIES-2718	15.0	growth	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	NIES	NIES-2718
431345	Craticula molestiformis	NIES-2719	15.0	growth	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	NIES	NIES-2719
2055816	Craticula pseudocitrus	NIES-4015	20.0	growth	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	NIES	NIES-4015
1211292	Crucigenia lauterbornii	NIES-3914	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Crucigenia	NIES	NIES-3914
2563807	Crucigeniella sp.	NIES-4298	20.0	growth	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Crucigeniella	NIES	NIES-4298
127547	Cruciplacolithus neohelis	NIES-3954	20.0	growth	Eukaryota	Haptophyta		Coccolithales	Coccolithaceae	Cruciplacolithus	NIES	NIES-3954
66844	Cryptoglena pigra	NIES-1407	20.0	growth	Eukaryota	Euglenozoa	Euglenida	Euglenales	Euglenaceae	Cryptoglena	NIES	NIES-1407
161229	Cryptoglena skujae	NIES-387	20.0	growth	Eukaryota	Euglenozoa	Euglenida	Euglenales	Euglenaceae	Cryptoglena	NIES	NIES-387
233190	Cryptomonas borealis	NIES-276	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-276
233186	Cryptomonas curvata	NIES-281	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-281
233186	Cryptomonas curvata	NIES-3915	20.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-3915
70450	Cryptomonas ovata	NIES-274	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-274
70450	Cryptomonas ovata	NIES-275	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-275
2898	Cryptomonas paramaecium	NIES-715	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-715
2898	Cryptomonas paramaecium	NIES-766	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-766
2898	Cryptomonas paramaecium	NIES-767	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-767
195066	Cryptomonas platyuris	NIES-344	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-344
356651	Cryptomonas rostratiformis	NIES-277	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-277
356651	Cryptomonas rostratiformis	NIES-278	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-278
2867504	Cryptomonas sp.	NIES-1327	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-1327
2867500	Cryptomonas sp.	NIES-345	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-345
1810858	Cryptomonas sp.	NIES-3916	20.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-3916
2867508	Cryptomonas sp.	NIES-3952	20.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-3952
233185	Cryptomonas tetrapyrenoidosa	NIES-279	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-279
233185	Cryptomonas tetrapyrenoidosa	NIES-280	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-280
233185	Cryptomonas tetrapyrenoidosa	NIES-282	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-282
233185	Cryptomonas tetrapyrenoidosa	NIES-346	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-346
233185	Cryptomonas tetrapyrenoidosa	NIES-347	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-347
233185	Cryptomonas tetrapyrenoidosa	NIES-348	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-348
233185	Cryptomonas tetrapyrenoidosa	NIES-4174	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-4174
233185	Cryptomonas tetrapyrenoidosa	NIES-4177	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-4177
233185	Cryptomonas tetrapyrenoidosa	NIES-4189	15.0	growth	Eukaryota		Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NIES	NIES-4189
230752	Cuspidothrix issatschenkoi	NIES-3733	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Cuspidothrix	NIES	NIES-3733
230752	Cuspidothrix issatschenkoi	NIES-4051	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Cuspidothrix	NIES	NIES-4051
2690220	Cyanidiococcus yangmingshanensis	NIES-4390	25.0	growth	Eukaryota	Rhodophyta	Bangiophyceae	Cyanidiales	Cyanidiaceae	Cyanidiococcus	NIES	NIES-4390
1851505	Cyanobium sp.	NIES-981	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Cyanobium	NIES	NIES-981
1522366	Cyanophora cuspidata	NIES-3645	20.0	growth	Eukaryota		Glaucocystophyceae		Cyanophoraceae	Cyanophora	NIES	NIES-3645
1522367	Cyanophora kugrensii	NIES-763	20.0	growth	Eukaryota		Glaucocystophyceae		Cyanophoraceae	Cyanophora	NIES	NIES-763
2762	Cyanophora paradoxa	NIES-547	20.0	growth	Eukaryota		Glaucocystophyceae		Cyanophoraceae	Cyanophora	NIES	NIES-547
1522369	Cyanophora sudae	NIES-764	20.0	growth	Eukaryota		Glaucocystophyceae		Cyanophoraceae	Cyanophora	NIES	NIES-764
382360	Cyclotella atomus	NIES-3854	20.0	growth	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	NIES	NIES-3854
29205	Cyclotella meneghiniana	NIES-2363	20.0	growth	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Stephanocyclus	NIES	NIES-2363
29205	Cyclotella meneghiniana	NIES-2364	20.0	growth	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Stephanocyclus	NIES	NIES-2364
29205	Cyclotella meneghiniana	NIES-2365	20.0	growth	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Stephanocyclus	NIES	NIES-2365
29205	Cyclotella meneghiniana	NIES-803	15.0	growth	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Stephanocyclus	NIES	NIES-803
29205	Cyclotella meneghiniana	NIES-804	15.0	growth	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Stephanocyclus	NIES	NIES-804
29205	Cyclotella meneghiniana	NIES-805	15.0	growth	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Stephanocyclus	NIES	NIES-805
102167	Cylindrocystis brebissonii	NIES-349	20.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Zygnematales	Mesotaeniaceae	Cylindrocystis	NIES	NIES-349
184488	Cylindrocystis crassa	NIES-2283	20.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Zygnematales	Mesotaeniaceae	Cylindrocystis	NIES	NIES-2283
418417	Cylindrospermum muscicola	NIES-2102	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Cylindrospermum	NIES	NIES-2102
2856	Cylindrotheca closterium	NIES-1045	15.0	growth	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	NIES	NIES-1045
2853	Cylindrotheca fusiformis	NIES-1046	15.0	growth	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	NIES	NIES-1046
2853	Cylindrotheca fusiformis	NIES-2351	20.0	growth	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	NIES	NIES-2351
2005457	Cylindrotheca sp.	NIES-1047	15.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Cylindrospermum	NIES	NIES-1047
1661740	Dangeardinia metastigma	NIES-3702	25.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Dangeardinia	NIES	NIES-3702
160059	Dangeardinia pseudopertusa	NIES-3703	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Dangeardinia	NIES	NIES-3703
77547	Desmodesmus abundans	NIES-685	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-685
31303	Desmodesmus communis	NIES-4300	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-4300
42692	Desmodesmus costato-granulatus	NIES-4267	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-4267
255620	Desmodesmus komarekii	NIES-3632	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-3632
91204	Desmodesmus serratus	NIES-97	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-97
2364555	Desmodesmus sp.	NIES-4211	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-4211
2364556	Desmodesmus sp.	NIES-4213	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-4213
2364554	Desmodesmus sp.	NIES-4265	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-4265
285082	Desmodesmus sp.	NIES-96	20.0	growth	Eukaryota	Bacillariophyta	Coscinodiscophyceae		Aulacoseiraceae	Aulacoseira	NIES	NIES-96
104105	Desmodesmus subspicatus	NIES-4282	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-4282
104105	Desmodesmus subspicatus	NIES-797	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-797
104105	Desmodesmus subspicatus	NIES-798	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-798
104105	Desmodesmus subspicatus	NIES-799	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-799
104105	Desmodesmus subspicatus	NIES-800	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-800
104105	Desmodesmus subspicatus	NIES-801	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-801
104105	Desmodesmus subspicatus	NIES-802	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NIES	NIES-802
332211	Desmotetra delicata	NIES-153	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Chlorosarcinales	Chlorosarcinaceae	Chlorosarcinopsis	NIES	NIES-153
42750	Developayella elegans	NIES-1388	20.0	growth	Eukaryota		Developea		Developayellaceae	Developayella	NIES	NIES-1388
2703868	Dicrateria rotunda	NIES-1001	20.0	growth	Eukaryota	Haptophyta		Isochrysidales	Isochrysidaceae	Dicrateria	NIES	NIES-1001
2703868	Dicrateria rotunda	NIES-1394	20.0	growth	Eukaryota	Haptophyta		Isochrysidales	Isochrysidaceae	Dicrateria	NIES	NIES-1394
2703868	Dicrateria rotunda	NIES-2779	20.0	growth	Eukaryota	Haptophyta		Isochrysidales	Isochrysidaceae	Dicrateria	NIES	NIES-2779
2703868	Dicrateria rotunda	NIES-2780	15.0	growth	Eukaryota	Haptophyta		Isochrysidales	Isochrysidaceae	Dicrateria	NIES	NIES-2780
706552	Dictyochloropsis irregularis	NIES-378	20.0	growth	Eukaryota	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Symbiochloris	NIES	NIES-378
797696	Dictyosphaerium pulchellum	NIES-453	15.0	growth	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Dictyosphaerium	NIES	NIES-453
1202766	Didymogenes soliella	NIES-2330	20.0	growth	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Didymogenes	NIES	NIES-2330
1202743	Didymogenes sphaerica	NIES-2167	20.0	growth	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Didymogenes	NIES	NIES-2167
183317	Dimorphococcus lunatus	NIES-134	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Dimorphococcus	NIES	NIES-134
183317	Dimorphococcus lunatus	NIES-135	20.0	growth	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Dimorphococcus	NIES	NIES-135
457357	Dinobryon divergens	NIES-284	15.0	growth	Eukaryota		Chrysophyceae	Chromulinales	Dinobryaceae	Dinobryon	NIES	NIES-284
190327	Diphylleia rotans	NIES-3764	20.0	growth	Eukaryota				Collodictyonidae	Diphylleia	NIES	NIES-3764
49249	Ditylum brightwellii	NIES-350	15.0	growth	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	NIES	NIES-350
664168	Docidium undulatum	NIES-285	20.0	growth	Eukaryota	Streptophyta	Zygnemophyceae	Desmidiales	Desmidiaceae	Docidium	NIES	NIES-285
119677	Dolichospermum affine	NIES-1639	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1639
119677	Dolichospermum affine	NIES-1640	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1640
119677	Dolichospermum affine	NIES-1641	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1641
119677	Dolichospermum affine	NIES-1642	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1642
549787	Dolichospermum affine	NIES-40	22.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-40
119677	Dolichospermum affine	NIES-4036	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-4036
119677	Dolichospermum affine	NIES-4037	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-4037
747513	Dolichospermum akankoense	NIES-1875	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1875
747513	Dolichospermum akankoense	NIES-1876	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1876
747513	Dolichospermum akankoense	NIES-1906	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1906
747513	Dolichospermum akankoense	NIES-1907	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1907
109265	Dolichospermum circinale	NIES-1645	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1645
109265	Dolichospermum circinale	NIES-1646	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1646
1091008	Dolichospermum circinale	NIES-1647	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1647
109265	Dolichospermum circinale	NIES-1648	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1648
109265	Dolichospermum circinale	NIES-1649	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1649
109265	Dolichospermum circinale	NIES-1650	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1650
109265	Dolichospermum circinale	NIES-1651	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1651
109265	Dolichospermum circinale	NIES-1877	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1877
109265	Dolichospermum circinale	NIES-1878	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1878
109265	Dolichospermum circinale	NIES-1879	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1879
109265	Dolichospermum circinale	NIES-1880	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1880
109265	Dolichospermum circinale	NIES-1908	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1908
109265	Dolichospermum circinale	NIES-1909	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1909
109265	Dolichospermum circinale	NIES-1929	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1929
109265	Dolichospermum circinale	NIES-1930	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1930
109265	Dolichospermum circinale	NIES-3153	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-3153
133419	Dolichospermum circinale	NIES-41	22.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-41
1973481	Dolichospermum compactum	NIES-806	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-806
136073	Dolichospermum compactum	NIES-835	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-835
136074	Dolichospermum crassum	NIES-1652	20.0	growth	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	NIES	NIES-1652
